,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
547,7996.00748,655.41333,93459,99,9,85,0,5
548,5129.738992,312.0,86148,65,19,51,2,4
549,5697.175238,345.6,27048,72,5,85,0,4
550,9217.130629,673.34265,73259,115,7,31,0,4
551,10208.92761,619.2,35482,129,21,59,0,3
552,4170.687348,513.6,29462,107,28,23,1,1
553,4505.405812,23.810491,67801,115,12,45,1,1
554,3107.568648,451.2,0,94,34,59,4,1
555,5528.664986,350.4,16042,73,33,58,0,9
556,5045.866663,307.2,28056,64,32,41,1,8
557,2962.722482,408.0,16495,85,25,75,3,1
558,8665.956372,231.922173,41163,108,11,66,0,3
559,11413.44115,772.8,0,161,3,71,1,9
560,15488.43196,664.980242,33799,109,28,52,3,2
561,6048.574243,292.8,0,61,17,71,3,2
562,5934.741492,46.492039,87747,147,3,87,1,1
563,3543.232138,432.0,35695,90,2,7,0,1
564,3490.028304,78.085149,90985,87,33,39,0,1
565,3683.099864,564.466556,0,101,19,16,0,1
566,5989.773931,739.2,66839,154,33,24,0,1
567,12500.84302,792.0,0,165,16,43,0,3
568,8609.158215,289.040734,79090,107,2,74,0,3
569,2497.45507,155.938593,24825,64,34,44,0,1
570,7019.177186,302.4,26806,63,32,19,0,2
571,5387.926265,326.549425,56835,67,25,16,0,3
572,6165.557517,653.65668,0,88,12,54,0,6
573,2730.20294,103.935601,46135,69,12,68,0,1
574,5162.116944,809.532341,0,73,21,87,0,4
575,7937.064822,321.6,22862,67,9,40,0,2
576,8608.157233,528.0,21450,110,8,80,2,3
577,2632.545795,312.0,95854,65,16,78,0,1
578,7785.004214,580.72531,44897,99,22,46,1,7
579,8255.76385,59.987126,54040,103,14,88,0,4
580,4980.825042,238.005074,53265,62,12,27,0,3
581,7457.237794,1577.674417,0,198,18,55,1,1
582,12302.76244,245.447622,43817,62,25,12,1,2
583,6862.508337,135.26125,54780,88,22,72,3,5
584,9048.983447,571.2,0,119,9,8,0,3
585,5548.031892,331.2,67798,69,1,78,0,9
586,8312.681598,566.4,21442,118,32,84,0,3
587,2389.980951,297.6,27615,62,19,18,1,1
588,4458.113369,312.0,17622,65,1,36,1,3
589,5295.741716,637.063458,50200,135,23,98,0,1
590,3839.606117,537.6,0,112,3,51,2,1
591,3731.504584,460.8,0,96,31,34,0,1
592,2778.903705,75.936096,73570,70,0,46,1,1
593,4016.541995,799.2,0,111,4,85,0,1
594,8236.917193,603.058114,0,106,11,15,0,6
595,2491.317024,67.530904,36631,62,30,77,0,1
596,2908.875917,312.921256,35895,73,11,51,0,1
597,4282.947971,166.937747,40864,109,16,70,1,1
598,8341.623748,566.4,0,118,15,77,0,4
599,5090.781344,135.382194,93018,63,5,90,0,3
600,7366.1883,17.742954,70014,62,6,4,0,2
601,2436.875126,1.838367,48875,61,20,9,0,1
602,8852.688689,197.776009,67969,74,11,14,0,2
603,23875.47675,612.102262,0,108,8,55,0,2
604,5600.496541,331.2,68665,69,33,67,0,7
605,4636.54647,316.8,26802,66,7,43,1,5
606,7573.345057,1193.036154,0,110,6,37,0,6
607,14696.63549,600.0,45345,125,0,73,0,2
608,12298.6863,542.4,17101,113,1,88,0,2
609,7724.840065,926.4,32051,193,4,40,1,1
610,5946.670679,392.6364,81139,74,22,69,0,3
611,8000.545061,215.226476,63834,100,23,19,1,3
612,6457.560953,160.598662,37548,81,12,9,0,3
613,7281.44014,371.803029,0,69,28,28,3,2
614,2592.437797,312.0,72421,65,8,23,0,1
615,4678.423394,443.670399,83102,116,15,35,0,1
616,13869.92705,612.300581,28432,118,1,59,0,2
617,8717.777831,290.391526,83707,108,2,72,0,7
618,5233.986808,316.795337,63259,65,25,14,0,7
619,4764.189722,405.527937,0,67,18,73,0,8
620,2472.469209,208.598246,63860,62,26,81,0,1
621,5608.316348,345.6,67176,72,20,90,0,9
622,5505.057003,301.437365,86132,68,30,10,0,3
623,2606.208503,456.473115,28519,66,1,56,0,1
624,10481.94383,152.338562,39102,88,11,98,0,2
625,3256.766388,491.755368,0,89,17,56,0,1
626,30475.78048,48.517439,97298,128,16,38,0,2
627,6364.902164,430.375049,41986,84,25,31,2,5
628,9468.509337,633.6,0,88,6,47,0,2
629,5631.451866,350.4,17291,73,3,25,0,5
630,7780.999262,246.489123,0,74,0,52,0,2
631,9816.528302,128.969729,37256,62,15,7,0,2
632,7519.133631,185.355353,96306,95,12,17,1,6
633,10179.71704,1300.8,14290,271,20,40,0,1
634,2772.839235,9.071305,37038,71,6,97,1,1
635,4037.501846,133.475315,90760,103,5,7,2,1
636,21435.87782,902.4,20668,188,34,54,3,2
637,2676.867914,321.6,54480,67,19,91,0,1
638,2523.959554,623.223617,16244,68,4,85,0,1
639,6988.401604,427.2,22436,89,24,21,0,3
640,2695.963857,326.4,25544,68,18,30,0,1
641,2673.319593,321.6,28728,67,8,10,0,1
642,12157.32992,494.4,57449,103,6,28,0,2
643,2957.764017,211.336937,83318,73,21,42,0,1
644,7433.820995,227.872071,55561,63,2,79,0,2
645,3099.538005,862.762957,0,102,18,32,5,1
646,8415.684559,513.6,55308,107,17,74,0,6
647,26843.12452,113.367765,36068,97,0,10,0,2
648,13057.17071,537.6,48804,112,1,4,1,2
649,9599.950239,943.2,0,131,6,52,0,6
650,8535.108918,117.672722,55790,111,4,40,0,9
651,8293.481886,225.145949,70258,69,20,65,0,2
652,6846.150323,456.0,0,95,13,20,0,5
653,6636.859781,182.432565,47274,83,32,26,1,5
654,5802.83547,644.755653,0,78,27,10,0,8
655,5077.320916,525.6,0,73,26,84,0,3
656,12427.39371,333.886816,15818,107,24,99,0,2
657,10990.59477,311.103582,44552,137,7,42,0,3
658,3435.25008,212.391975,64348,86,25,18,0,1
659,6624.61183,297.6,0,62,27,53,0,2
660,5757.442258,174.041566,88997,72,9,71,0,3
661,2691.568951,257.900458,77411,67,30,63,0,1
662,2886.451602,486.278557,10312,78,10,63,0,1
663,5341.438779,345.6,0,72,4,11,1,7
664,4160.018087,1.924709,96263,103,5,5,0,1
665,2846.24535,518.4,28919,72,18,11,0,1
666,4770.256564,326.4,0,68,2,28,1,4
667,5059.616223,262.12205,41869,64,5,52,0,6
668,9095.744565,921.6,0,128,5,76,0,8
669,2688.863963,541.695658,32808,68,1,88,1,1
670,8277.637562,326.4,79780,68,11,58,0,2
671,9057.935331,327.682669,91025,112,26,37,0,9
672,3801.750407,456.0,33043,95,15,90,0,1
673,9339.341599,1265.570302,69442,118,26,6,3,3
674,2520.12318,63.043197,0,70,18,47,0,1
675,4984.095342,336.0,0,70,25,48,0,9
676,2595.747991,15.631363,47234,65,11,34,0,1
677,7437.693335,441.6,86863,92,27,26,0,3
678,14536.78759,375.866091,25805,66,25,0,2,2
679,5913.305869,364.8,43676,76,19,7,0,3
680,2771.663013,355.2,59855,74,30,82,4,1
681,29194.36639,452.616872,35296,126,19,11,0,2
682,9880.38582,113.450122,36576,125,11,73,1,3
683,15114.40241,480.0,28513,100,4,22,1,2
684,5759.91084,16.03451,85448,72,16,76,0,3
685,8495.164213,615.27228,23791,110,11,71,3,7
686,4381.184212,615.256301,20597,112,31,46,0,1
687,6997.827397,512.66245,56940,87,11,10,0,9
688,11430.58845,74.523935,93210,71,35,62,0,2
689,7482.486135,426.072946,48992,94,30,0,1,7
690,8596.916624,169.287785,53736,71,2,20,0,2
691,7854.960831,419.464143,25378,66,22,32,1,2
692,2582.408525,201.455005,76731,64,2,68,0,1
693,2275.363967,662.69318,0,64,11,85,0,1
694,4118.588554,494.4,69379,103,14,79,0,1
695,12157.32992,494.4,57449,103,6,28,0,2
696,5152.819636,326.4,0,68,7,31,0,7
697,6512.976472,669.6,0,93,30,70,0,6
698,27789.69235,395.729716,33806,89,32,59,0,2
699,4191.966092,141.199465,77048,103,20,41,0,1
700,10928.40709,58.557552,74965,90,20,93,0,2
701,7615.381271,302.4,34095,63,5,99,0,2
702,2004.350666,316.8,0,66,16,35,4,1
703,2434.681155,8.582971,96045,61,24,35,0,1
704,14195.36028,285.418473,86355,118,27,86,0,2
705,9427.684903,566.4,27824,118,32,9,0,8
706,11982.42085,410.508316,42995,101,10,22,0,2
707,3102.789546,244.23135,21235,79,18,56,0,1
708,4222.631209,218.598065,74585,106,1,49,0,1
709,4023.814439,643.826716,41833,103,28,43,0,1
710,5297.151805,336.0,23908,70,18,57,0,4
711,21423.63723,312.0,0,65,9,31,0,2
712,4416.206243,497.047297,61953,113,5,63,0,1
713,4639.035171,1022.4,0,142,5,87,0,1
714,4863.544585,657.6,0,137,25,45,0,1
715,25830.90982,230.245772,73760,107,16,3,1,2
716,2974.314896,5.622751,23333,74,8,43,0,1
717,2064.458781,292.8,0,61,6,30,0,1
718,10064.60828,614.4,20440,128,11,54,2,9
719,5500.01251,333.5671,86073,136,3,32,0,1
720,5489.214062,667.2,50943,139,18,14,0,1
721,2612.756658,34.651305,19003,71,29,21,0,1
722,8573.463947,678.100487,46703,108,0,48,0,6
723,24127.50402,511.2,14072,71,13,3,0,2
724,8550.386579,525.6,21733,73,17,37,0,2
725,2308.648034,292.8,20811,61,33,61,0,1
726,4254.620669,292.8,11904,61,34,11,2,3
727,8982.850377,174.588413,43490,114,24,63,4,6
728,7868.165983,159.391681,57340,67,7,19,0,2
729,7704.248723,698.4,49088,97,4,46,0,3
730,10552.16999,232.711071,47761,131,2,54,0,6
731,11681.37428,190.43446,70930,99,2,21,0,2
732,8737.837514,79.865605,61281,110,7,16,0,7
733,5454.890731,393.6,0,82,4,77,1,3
734,7705.283329,382.085897,25290,66,0,4,0,2
735,7039.262387,48.348319,24239,88,25,5,0,8
736,8838.085637,133.425609,82664,114,24,10,3,9
737,8733.527338,528.0,83210,110,0,25,0,3
738,9597.474777,561.414794,38736,81,7,35,0,2
739,4506.660224,316.8,0,66,0,10,0,9
740,17857.97233,445.287788,55437,64,5,78,1,2
741,4737.871725,23.820158,0,130,0,93,0,1
742,5426.136238,407.99684,0,71,33,83,0,3
743,7998.143771,844.229478,29066,100,13,51,0,3
744,2897.620704,345.6,54337,72,27,7,0,1
745,11599.50219,340.306584,67616,96,25,17,0,2
746,15147.93055,106.647493,41082,63,23,94,0,2
747,5435.767832,626.116259,0,73,12,71,0,4
748,2725.356404,56.60333,36650,69,2,70,1,1
749,13297.71225,784.65781,50631,112,19,12,4,2
750,9927.049694,441.6,19592,92,31,63,0,2
751,17771.54902,547.2,0,114,30,1,0,2
752,18269.27017,86.27772,55761,115,22,73,0,2
753,2722.210707,398.502948,17576,71,29,70,0,1
754,7083.212357,63.516572,41449,89,15,45,0,5
755,10179.71704,1300.8,14290,271,20,40,0,1
756,5889.509098,120.015609,62007,73,4,7,0,3
757,15771.39342,1254.137899,21921,206,14,44,0,3
758,5288.173294,316.8,42621,66,8,3,0,3
759,27580.55396,417.6,0,87,16,41,1,2
760,7778.532347,798.002689,63786,196,30,81,0,1
761,7341.861257,82.041684,0,104,1,48,3,7
762,7919.197048,22.819088,82877,99,8,89,1,3
763,2163.870179,302.4,0,63,0,75,0,1
764,9787.808819,422.4,10475,88,13,81,1,2
765,5207.640754,316.8,21952,66,20,31,0,6
766,21147.27716,639.971388,49721,132,18,49,0,2
767,12280.76661,489.6,88340,102,16,1,0,2
768,2441.394244,312.0,0,65,7,28,0,1
769,6535.560574,468.0,0,65,14,62,0,2
770,9206.598256,511.497882,24589,82,33,39,0,2
771,4118.588554,494.4,69379,103,14,79,0,1
772,4838.208972,239.540223,73769,61,24,95,2,3
773,4625.548098,518.180364,66670,114,23,6,0,1
774,14042.103,715.252366,88854,118,6,50,0,2
775,7546.613549,926.4,31266,193,6,79,0,1
776,2514.59196,156.124914,43860,65,15,58,0,1
777,5170.358435,402.070719,89284,133,4,62,2,1
778,13917.37715,94.814032,67267,89,31,10,0,2
779,11318.13083,456.0,79270,95,28,61,3,2
780,4276.363627,523.2,36692,109,1,6,1,1
781,4322.240343,571.2,0,119,0,37,0,1
782,8002.308333,513.6,0,107,3,65,0,3
783,3885.456401,504.0,0,105,3,92,0,1
784,4471.778239,972.0,0,135,8,14,0,1
785,8496.352846,73.883044,44624,71,10,79,1,2
786,22500.88348,340.8,0,71,1,23,0,2
787,16301.9676,574.024018,19614,85,21,32,0,2
788,2319.735908,632.715382,0,64,31,53,0,1
789,8717.049833,355.2,83846,74,22,94,3,2
790,2860.111745,4.238626,51159,72,4,61,0,1
791,2453.408288,42.248087,83772,62,13,76,0,1
792,5989.773931,739.2,66839,154,33,24,0,1
793,24980.22553,27.145151,88440,70,19,30,0,2
794,7482.639506,270.002766,25666,63,7,30,2,2
795,2457.576007,292.8,52926,61,2,92,0,1
796,2379.741171,494.946438,0,67,16,90,0,1
797,8286.964421,142.567008,40001,70,26,7,0,2
798,2393.915369,425.266308,0,70,24,10,0,1
799,4657.159469,312.0,18024,65,13,1,0,3
800,13197.92893,326.4,0,68,19,2,3,2
801,2803.916726,251.334247,23220,74,3,73,0,1
802,8646.504109,369.818708,64125,108,3,44,0,3
803,7425.870642,161.419528,58042,62,14,88,0,2
804,4528.737362,537.6,90034,112,5,86,0,1
805,2227.072755,292.8,27972,61,7,38,0,1
806,7292.948758,312.0,0,65,6,45,0,2
807,3184.355246,255.999709,50989,80,3,11,0,1
808,11315.20373,484.8,11885,101,18,39,0,2
809,2530.705137,61.769564,89451,63,11,2,0,1
810,18361.55525,1310.4,0,182,3,56,0,2
811,8641.530036,250.001424,78904,109,10,38,0,9
812,3278.53188,141.799422,70247,83,13,19,1,1
813,5271.982116,321.6,32653,67,4,25,0,9
814,3763.637743,49.797016,93595,97,15,30,4,1
815,13955.56961,372.175592,90279,115,7,64,0,2
816,5001.527484,542.14385,0,72,3,56,0,3
817,7082.830426,1360.8,53310,189,26,33,3,1
818,7619.482766,504.0,0,105,5,42,0,5
819,12550.88198,768.0,22234,160,0,92,0,3
820,32196.60037,72.632934,91375,99,22,89,0,2
821,6793.77405,720.601429,22250,86,10,36,0,3
822,5272.319663,576.0,0,80,9,69,0,7
823,6265.343299,481.025786,0,84,18,25,1,4
824,8547.586142,466.176731,51179,71,10,25,0,2
825,2787.423683,159.266473,38667,72,8,67,0,1
826,4626.801093,547.2,79487,114,20,87,0,1
827,8663.363959,41.283167,67763,107,28,10,2,9
828,3872.222217,503.808329,0,62,8,81,2,6
829,5170.811494,859.599411,0,71,5,20,0,5
830,8960.280213,305.653785,71943,112,8,51,0,4
831,5471.83429,278.902846,53526,68,27,69,0,4
832,34931.00171,1416.0,35005,295,14,46,0,2
833,2620.392335,139.963594,24721,67,3,76,0,1
834,19069.49954,734.4,0,102,29,72,2,2
835,5757.442258,174.041566,88997,72,9,71,0,3
836,40224.01359,532.8,48587,111,7,14,0,2
837,2701.488341,321.6,76310,67,1,33,0,1
838,3712.430479,37.299865,73205,92,9,18,0,1
839,21850.84002,95.816516,51056,78,27,86,0,2
840,7840.165778,1008.0,58414,210,7,24,2,1
841,8237.037945,513.6,23940,107,13,34,0,7
842,2243.473907,446.4,0,62,26,18,0,1
843,8434.464067,72.205362,44216,71,24,36,0,2
844,2227.072755,292.8,27972,61,7,38,0,1
845,5170.025981,331.2,0,69,27,48,0,9
846,2641.446062,475.2,29305,66,1,38,0,1
847,2790.682957,331.2,53882,69,14,33,0,1
848,2745.129849,331.2,91757,69,29,58,1,1
849,7579.532717,401.592109,33906,64,25,49,0,2
850,10978.78028,253.183568,68158,139,28,87,1,4
851,8255.060054,643.2,0,134,24,86,3,5
852,4747.734642,799.673766,42165,123,22,66,0,1
853,3540.90425,727.2,0,101,24,11,0,1
854,3436.134281,91.834668,30817,88,25,43,0,1
855,2582.185301,27.987867,68074,65,12,62,0,1
856,44771.29936,842.391832,0,131,20,59,0,2
857,7396.283653,270.563995,71135,92,11,64,1,3
858,4330.799785,292.8,0,61,30,35,0,3
859,9075.768214,158.077504,37722,116,8,23,0,8
860,14635.45158,667.2,0,139,5,56,0,2
861,5609.082494,148.173152,44705,71,21,63,0,6
862,11565.68747,404.265696,64642,96,3,79,0,2
863,2771.045031,18.918935,50071,71,3,32,0,1
864,8507.128824,513.818403,46754,106,5,70,1,9
865,7582.113842,268.471802,64801,64,23,19,0,2
866,3323.092454,131.828507,70410,83,25,13,0,1
867,5234.331741,628.8,66957,131,31,4,1,1
868,24709.59957,374.4,24213,78,11,28,1,2
869,3123.080994,960.115399,0,101,1,83,4,1
870,2551.226692,392.235698,79751,63,15,67,0,1
871,7247.713672,873.6,86122,182,33,54,1,1
872,4538.847818,0.382107,82297,116,5,62,0,1
873,2687.314108,51.961915,82210,68,33,46,4,1
874,8730.421977,350.4,43259,73,12,18,0,2
875,8332.730557,379.2,0,79,7,72,0,2
876,2357.747015,297.6,25064,62,17,34,0,1
877,4637.164036,571.2,25816,119,18,63,0,1
878,5357.192698,350.853987,0,73,14,74,0,8
879,5391.970996,217.973168,41662,69,27,73,0,6
880,3694.140498,441.6,96170,92,8,86,0,1
881,5040.412436,25.934064,46072,64,0,61,0,4
882,27495.42188,475.2,37931,99,8,31,0,2
883,4842.284965,297.6,35127,62,9,21,0,5
884,2678.058299,84.218363,72450,66,21,58,0,1
885,5227.101938,628.8,93087,131,14,25,3,1
886,2590.096027,321.6,22398,67,23,76,2,1
887,10536.07798,153.205591,92983,87,9,77,1,2
888,8581.278701,2893.239678,27689,239,0,72,2,1
889,9463.113263,629.532731,69654,118,10,50,0,7
890,13441.00637,361.284757,80744,111,15,19,0,2
891,3886.504807,1185.988301,0,112,13,59,0,1
892,6784.89369,460.8,0,64,7,5,1,2
893,23594.6802,86.461582,76358,66,25,3,0,2
894,2538.62632,340.8,18608,71,13,24,0,1
895,5639.941974,425.800112,73168,70,21,50,0,3
896,2459.171724,312.0,21190,65,24,68,2,1
897,2667.270014,159.756733,94041,66,14,11,0,1
898,13778.36933,24.087774,91474,113,9,99,0,2
899,4923.18169,302.4,61469,63,16,65,5,3
900,2272.335352,219.288706,16618,62,0,40,0,1
901,14895.39798,881.360959,48081,188,31,12,0,5
902,9756.044954,26.951627,67632,121,0,44,0,4
903,9422.974113,466.122541,34115,119,6,73,0,6
904,3837.357574,475.2,23051,99,31,86,0,1
905,10952.13189,607.095655,23748,99,0,24,0,2
906,8159.136579,331.2,40589,69,23,68,0,2
907,19480.49981,290.381707,50809,83,29,58,0,2
908,3919.366722,558.099357,66676,97,0,40,0,1
909,7985.14214,336.0,52339,70,7,55,3,2
910,12168.74492,828.0,14973,115,2,75,0,2
911,5849.321498,540.514115,0,83,2,47,0,4
912,5085.836595,100.049832,31546,65,4,83,0,9
913,2903.939763,59.861963,67763,73,17,69,1,1
914,31162.6933,344.118069,83170,97,0,53,0,2
915,3086.873854,871.505797,19464,84,10,94,1,1
916,5178.704151,53.084753,66943,65,33,10,1,7
917,14024.35839,256.43803,81872,115,10,55,0,2
918,10640.93932,135.892444,50450,90,11,68,0,2
919,4949.803822,74.350893,21342,62,34,72,0,3
920,8595.665294,621.464468,34621,108,21,32,1,8
921,22951.892,307.2,62396,64,13,18,0,2
922,3792.13031,360.05589,97212,93,28,61,0,1
923,2755.747968,65.954813,49648,70,0,23,0,1
924,4880.339614,407.450118,97984,61,1,36,1,5
925,9051.905275,547.2,26308,114,10,30,0,3
926,10115.44622,1228.8,63528,256,15,23,0,1
927,8269.075366,547.2,20225,114,27,64,1,6
928,8071.65295,806.4,0,112,3,84,0,7
929,7726.993623,24.063693,87620,64,3,15,0,2
930,8311.1359,311.329282,0,72,22,79,0,2
931,2574.020376,42.689135,34990,65,23,73,0,1
932,5727.327124,460.323855,99934,71,9,12,0,3
933,5441.42013,249.085887,85702,67,9,74,0,6
934,2744.519593,331.2,94648,69,19,64,0,1
935,5636.740347,300.607591,24516,71,11,23,0,8
936,16870.3882,262.504882,61063,85,21,4,0,2
937,2738.001957,263.365432,0,74,27,91,0,1
938,4644.700497,307.2,0,64,23,71,0,6
939,4746.686506,302.4,15169,63,34,15,0,3
940,16874.32815,256.268091,55390,71,34,29,0,2
941,2387.60606,297.6,27592,62,6,29,0,1
942,2504.907557,297.6,88264,62,8,34,0,1
943,4591.625938,542.4,83297,113,6,28,0,1
944,13092.58578,1353.6,0,188,35,82,0,7
945,9112.266649,432.0,0,90,21,21,0,2
946,4165.166581,499.2,55897,104,33,5,0,1
947,2659.980563,45.507952,21297,71,26,56,0,1
948,11986.59212,470.4,87560,98,4,86,1,2
949,2898.732747,691.2,0,96,5,7,4,1
950,2894.243869,408.0,0,85,3,53,0,1
951,3500.454354,82.409922,89398,86,5,57,0,1
952,2621.808611,357.642982,36843,68,12,11,3,1
953,10221.80504,643.2,0,134,23,16,0,4
954,2578.270957,420.35698,34946,65,30,63,0,1
955,6242.595729,136.787725,75680,78,27,6,0,6
956,5220.280968,331.2,0,69,23,13,0,7
957,9075.768214,158.077504,37722,116,8,23,0,8
958,4525.365839,170.798204,10269,65,12,5,0,3
959,4970.357298,266.165535,49714,63,29,64,3,4
960,15467.78904,98.921782,77517,129,19,20,0,2
961,5838.89915,281.295903,81082,73,5,85,0,4
962,10656.88195,631.743039,72540,88,7,3,0,2
963,2289.618736,468.0,0,65,8,58,0,1
964,5439.804227,29.209521,61546,68,4,27,0,3
965,7956.150059,136.883999,44818,67,25,41,1,2
966,4458.113369,312.0,17622,65,1,36,1,3
967,2555.051532,518.4,0,72,14,24,0,1
968,3307.99904,31.755601,79797,84,27,46,0,1
969,5041.29961,113.534474,36234,63,0,44,0,5
970,13350.1209,830.4,28919,173,5,88,0,3
971,4931.221348,480.159011,0,68,6,93,0,8
972,7776.835189,390.792553,63568,65,19,5,0,2
973,2553.672212,72.071195,73935,64,13,29,1,1
974,4876.469668,316.8,0,66,15,56,0,3
975,9034.305834,552.0,18846,115,16,84,0,3
976,8105.910755,41.965252,38893,103,19,40,0,9
977,5619.689084,1027.000029,0,153,25,5,0,1
978,15727.13063,319.820747,84824,196,7,4,0,9
979,6618.016423,411.011162,20068,86,8,28,0,3
980,4670.047979,600.0,0,125,21,34,0,1
981,10169.36981,648.0,0,135,32,61,0,8
982,8323.073985,4.110585,97245,70,29,29,0,2
983,2417.759961,351.149904,51808,61,3,12,1,1
984,8044.872393,284.000172,71391,67,29,39,0,2
985,5325.724541,496.474767,0,73,17,44,0,7
986,6947.524013,925.137143,0,100,5,54,0,7
987,5847.415237,13.164097,23496,77,17,88,0,8
988,2584.203924,312.0,22562,65,4,81,0,1
989,4724.786102,463.335061,23986,119,31,3,0,1
990,2790.227993,180.667969,22974,71,0,8,0,1
991,21531.33284,484.8,0,101,21,35,0,2
992,12622.83268,508.8,61844,106,19,74,0,2
993,20171.96154,350.4,24804,73,19,98,0,2
994,16464.36587,302.764283,27760,104,13,71,0,2
995,5595.389905,340.8,74454,71,25,29,0,3
996,4170.687348,513.6,29462,107,28,23,1,1
997,2665.447079,141.922839,52266,68,14,98,0,1
998,7098.91414,349.783046,0,70,18,99,0,2
999,3971.345097,494.4,23599,103,20,46,0,1
1000,5528.212807,345.6,36088,72,16,31,0,9
1001,8338.995787,54.065538,70534,104,31,71,0,3
1002,38445.85587,600.0,27398,125,4,71,1,2
1003,5448.555219,342.515136,85296,68,15,47,0,6
1004,10808.06597,441.6,31063,92,20,19,0,2
1005,6185.09653,1027.177255,0,92,8,28,0,3
1006,3208.225911,275.989978,52367,81,25,64,0,1
1007,5480.104065,472.599683,58651,71,6,95,0,3
1008,22986.15393,1336.931716,84831,192,13,37,0,2
1009,13107.92594,547.2,49088,114,17,87,1,2
1010,7462.926263,7.345946,70263,93,30,66,0,5
1011,11463.99097,540.141566,45354,285,5,51,0,1
1012,7236.132483,383.363758,0,63,11,73,0,2
1013,6232.687923,537.765151,28334,83,3,44,0,7
1014,28393.32994,321.873474,38772,90,8,87,0,2
1015,3746.751625,19.575683,41479,94,14,38,1,1
1016,21569.33731,571.2,23909,119,21,86,0,2
1017,5012.083744,108.138715,48328,63,22,12,0,7
1018,3371.858433,408.0,86689,85,3,72,0,1
1019,3864.776795,707.303416,24204,99,25,41,1,1
1020,4145.711862,1067.333126,25943,110,26,83,0,1
1021,5156.072651,807.947292,0,73,5,72,0,7
1022,3667.37497,618.630955,62375,92,34,34,0,1
1023,7835.683513,404.272806,0,71,7,24,0,2
1024,14567.26841,710.4,0,148,8,18,0,2
1025,10171.33903,312.0,70200,65,25,10,0,2
1026,4135.775206,707.977614,0,112,16,62,0,1
1027,5511.491102,336.0,79027,70,13,37,0,5
1028,2429.280527,367.92773,26736,63,6,64,0,1
1029,5414.61734,68.226001,26893,68,1,31,0,5
1030,7421.593541,287.149807,47406,94,2,96,1,6
1031,4458.113369,312.0,17622,65,1,36,1,3
1032,14476.12489,595.2,27572,124,11,57,0,2
1033,4936.888359,391.636628,0,72,7,34,2,7
1034,4525.276524,547.2,32802,114,31,8,0,1
1035,6701.770088,640.8,18400,89,26,52,0,8
1036,14134.3474,232.674417,90844,118,10,98,0,2
1037,24723.18311,331.2,44685,69,1,41,0,2
1038,2838.067784,336.50961,0,80,30,8,0,1
1039,3848.483648,470.4,42589,98,8,73,0,1
1040,19504.4739,345.6,0,72,17,55,0,2
1041,26900.27013,485.286815,63009,112,17,49,0,2
1042,4361.372941,523.2,79583,109,12,76,2,1
1043,2529.077508,328.870868,89129,64,24,93,0,1
1044,2504.444752,496.8,0,69,23,15,0,1
1045,8649.700578,85.063708,94389,107,16,76,0,8
1046,13668.35528,1418.4,0,197,5,50,0,9
1047,20635.0846,334.408717,84106,64,0,86,0,2
1048,2517.533581,42.096415,0,69,2,71,0,1
1049,5326.677654,300.528579,76717,66,26,10,0,6
1050,2600.272131,144.782152,51978,66,18,81,0,1
1051,8534.792754,64.598216,47325,107,0,92,0,6
1052,8828.834957,532.8,86721,111,33,10,0,3
1053,2248.449633,347.857619,24910,63,7,63,1,1
1054,8861.149536,128.645946,90125,110,1,72,0,3
1055,4556.592993,525.6,0,73,24,40,2,9
